SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time._,Days_Time.realName,Days_Time1._,Days_Time1.realName,Instructor
HRM,435,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12073?crseNumb=435,12073,Wine Regions of the World,T,Days _ Time,02:00 pm - 04:50 pm,Days _ Time1,STAFF
HRM,435,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12286?crseNumb=435,12286,Wine Regions of the World,F,Days _ Time,12:00 pm - 02:50 pm,Days _ Time1,STAFF
HRM,436,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15164?crseNumb=436,15164,Spirits and Mixology,T,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,STAFF
HRM,437,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11596?crseNumb=437,11596,Fundamentals of Beer,T,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,STAFF
EDGI,520,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13333?crseNumb=520,13333,Political Economy of Education Reform,TBD,Days _ Time,TBD,Days _ Time1,STAFF
HRM,T480,Special Topics-Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15165?crseNumb=T480,15165,Current Events in Hospitality,R,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,STAFF
IPS,360,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15528?crseNumb=360,15528,Rethinking Healthy Aging through Public Policy and Healthcare Innovation,M,Days _ Time,11:00 am - 01:50 pm,Days _ Time1,Rose Ann A DiMaria-Ghalili
IPS,380,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12857?crseNumb=380,12857,Interprofessional Healthcare in Underserved Communities,TBD,Days _ Time,TBD,Days _ Time1,"Vincent J Zarro, Barbara Hogan-Zarro"
IPS,502,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13285?crseNumb=502,13285,Advanced Ethical Decision Making in Health Care,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,503,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15109?crseNumb=503,15109,Confronting Issues in Contemporary Health Care Environments,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,504,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11925?crseNumb=504,11925,Regulations in Health Care,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,507,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12273?crseNumb=507,12273,Mindfulness Meditation,TBD,Days _ Time,TBD,Days _ Time1,Susan Kristiniak
IPS,544,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12534?crseNumb=544,12534,Quality and Safety in Healthcare,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,564,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12288?crseNumb=564,12288,The Business of Healthcare,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,584,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11926?crseNumb=584,11926,Analysis of Performance Standards in Healthcare Quality,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,591,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13284?crseNumb=591,13284,Foundations of Healthcare Education,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,601,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12287?crseNumb=601,12287,"Quality, Safety and Risk Management Capstone",TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,617,Lecture & Lab,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13282?crseNumb=617,13282,Simulation in Healthcare Education,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EDU,780,Research,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12424?crseNumb=780,12424,Capstone Research,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EDCR,510,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12335?crseNumb=510,12335,Leadership in Educational Contexts and Systems,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EDCR,510,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12911?crseNumb=510,12911,Leadership in Educational Contexts and Systems,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EDCR,512,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12338?crseNumb=512,12338,Using and Integrating Learning Technologies,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EHRD,460,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15296?crseNumb=460,15296,Principles of Adult Learning,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EHRD,500,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10813?crseNumb=500,10813,Foundations of Human Resources Development,TBD,Days _ Time,TBD,Days _ Time1,STAFF
IPS,619,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15106?crseNumb=619,15106,Advanced Debriefing and Reflective Practice,TBD,Days _ Time,TBD,Days _ Time1,STAFF
NURS,120,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12409?crseNumb=120,12409,Contemporary Health Care,MW,Days _ Time,01:00 pm - 02:20 pm,Days _ Time1,Kimberly A McClellan
NURS,120,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12410?crseNumb=120,12410,Contemporary Health Care,TR,Days _ Time,12:30 pm - 01:50 pm,Days _ Time1,Mary A Zimmer
NURS,120,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12411?crseNumb=120,12411,Contemporary Health Care,MW,Days _ Time,12:30 pm - 01:50 pm,Days _ Time1,STAFF
NURS,120,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12412?crseNumb=120,12412,Contemporary Health Care,TR,Days _ Time,11:00 am - 12:20 pm,Days _ Time1,Theresa M Fay-Hillier
NURS,120,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12413?crseNumb=120,12413,Contemporary Health Care,TR,Days _ Time,02:00 pm - 03:20 pm,Days _ Time1,Kathleen A Clark
NURS,120,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12538?crseNumb=120,12538,Contemporary Health Care,MW,Days _ Time,08:00 am - 09:20 am,Days _ Time1,Joyce A Welliver
NURS,120,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12539?crseNumb=120,12539,Contemporary Health Care,MW,Days _ Time,01:00 pm - 02:20 pm,Days _ Time1,STAFF
NURS,120,Lecture,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12540?crseNumb=120,12540,Contemporary Health Care,TR,Days _ Time,08:00 am - 09:20 am,Days _ Time1,Theresa M Fay-Hillier
NURS,120,Lecture,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12541?crseNumb=120,12541,Contemporary Health Care,TR,Days _ Time,10:00 am - 11:20 am,Days _ Time1,STAFF
NURS,221,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11408?crseNumb=221,11408,Concepts of Pathophysiology in Nursing,MW,Days _ Time,12:30 pm - 01:50 pm,Days _ Time1,Joyce Brill
NURS,221,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12542?crseNumb=221,12542,Concepts of Pathophysiology in Nursing,TR,Days _ Time,11:00 am - 12:20 pm,Days _ Time1,Jen A Carroll
NURS,221,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14987?crseNumb=221,14987,Concepts of Pathophysiology in Nursing,MW,Days _ Time,09:00 am - 10:20 am,Days _ Time1,Joyce Brill
NURS,221,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12275?crseNumb=221,12275,Concepts of Pathophysiology in Nursing,F,Days _ Time,08:00 am - 10:50 am,Days _ Time1,Joyce Brill
NURS,221,Lecture,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12652?crseNumb=221,12652,Concepts of Pathophysiology in Nursing,T,Days _ Time,01:00 pm - 03:50 pm,Days _ Time1,Jen A Carroll
NURS,225,Lecture & Lab,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12543?crseNumb=225,12543,Health Assessment for Nursing Practice,R,Days _ Time,08:00 am - 10:50 am,Days _ Time1,Helen L Teng
NURS,225,Lecture & Lab,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12544?crseNumb=225,12544,Health Assessment for Nursing Practice,F,Days _ Time,08:00 am - 10:50 am,Days _ Time1,Elizabeth Hammond-Ritschard
NURS,225,Lecture & Lab,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12545?crseNumb=225,12545,Health Assessment for Nursing Practice,M,Days _ Time,08:00 am - 10:50 am,Days _ Time1,Elizabeth Hammond-Ritschard
NURS,225,Lecture & Lab,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12546?crseNumb=225,12546,Health Assessment for Nursing Practice,W,Days _ Time,08:00 am - 10:50 am,Days _ Time1,Jane F Donovan
NURS,226,Lecture & Lab,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12547?crseNumb=226,12547,Fundamentals of Nursing Practice,MW,Days _ Time,01:00 pm - 02:50 pm,Days _ Time1,Linda M Celia
NURS,226,Lecture & Lab,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12548?crseNumb=226,12548,Fundamentals of Nursing Practice,MW,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Tina S Solomon
NURS,226,Lecture & Lab,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12549?crseNumb=226,12549,Fundamentals of Nursing Practice,TR,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Mary A Zimmer
NURS,226,Lecture & Lab,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12550?crseNumb=226,12550,Fundamentals of Nursing Practice,TR,Days _ Time,08:00 am - 09:50 am,Days _ Time1,Jane F Donovan
NURS,310,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11132?crseNumb=310,11132,Courageous Action: Leading Authentically,M,Days _ Time,04:00 pm - 06:50 pm,Days _ Time1,Alecia S Fox
NURS,317,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12848?crseNumb=317,12848,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Kathleen A Clark
NURS,317,Lecture,Online,906,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12842?crseNumb=317,12842,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Ann V Thiel-Barrett
NURS,317,Lecture,Online,907,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12843?crseNumb=317,12843,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Suzan H Blacher
NURS,317,Lecture,Online,908,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12844?crseNumb=317,12844,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Maura A Nitka
NURS,317,Lecture,Online,909,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12908?crseNumb=317,12908,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Maura A Nitka
NURS,317,Lecture,Online,916,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12845?crseNumb=317,12845,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Maura A Nitka
NURS,317,Lecture,Online,917,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12846?crseNumb=317,12846,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,STAFF
NURS,317,Lecture,Online,918,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12847?crseNumb=317,12847,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,Kathleen M Fisher
NURS,317,Lecture,Online,919,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12909?crseNumb=317,12909,Genetics for Healthcare Professionals,TBD,Days _ Time,TBD,Days _ Time1,STAFF
NURS,320,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11525?crseNumb=320,11525,Health and Illness Concepts I,MW,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Ann V Thiel-Barrett
NURS,321,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11526?crseNumb=321,11526,Health and Illness Concepts II,TR,Days _ Time,01:00 pm - 02:50 pm,Days _ Time1,Meaghan M Shattuck
NURS,321,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12555?crseNumb=321,12555,Health and Illness Concepts II,TR,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Meaghan M Shattuck
NURS,322,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11527?crseNumb=322,11527,Concepts of Mental Health Nursing,MW,Days _ Time,01:00 pm - 02:50 pm,Days _ Time1,Joyce A Welliver
NURS,322,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11528?crseNumb=322,11528,Concepts of Mental Health Nursing,MW,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Joyce A Welliver
NURS,323,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11529?crseNumb=323,11529,Nursing Pharmacology Concepts I,MW,Days _ Time,01:00 pm - 02:20 pm,Days _ Time1,Tina S Solomon
NURS,325,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10210?crseNumb=325,10210,Critical Issues in Nursing,TBD,Days _ Time,TBD,Days _ Time1,STAFF
EHRD,660,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12342?crseNumb=660,12342,Principles of Adult Learning,TBD,Days _ Time,TBD,Days _ Time1,STAFF
NURS,326,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11530?crseNumb=326,11530,Reproductive Health Across the Lifespan,TR,Days _ Time,03:00 pm - 04:50 pm,Days _ Time1,Beth D Chiatti
EDLT,304,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15277?crseNumb=304,15277,Learning Engineering,TBD,Days _ Time,TBD,Days _ Time1,William F Lynch
NURS,326,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12557?crseNumb=326,12557,Reproductive Health Across the Lifespan,TR,Days _ Time,01:00 pm - 02:50 pm,Days _ Time1,Maureen M Gonzales
EDLT,310,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15278?crseNumb=310,15278,Making Culture: Designing/Maker-Centered Learning Environments,TBD,Days _ Time,TBD,Days _ Time1,Kareem Edouard
EDLT,312,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15279?crseNumb=312,15279,Using and Integrating Learning Technologies,TBD,Days _ Time,TBD,Days _ Time1,William F Lynch
NURS,327,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11532?crseNumb=327,11532,Population Health Concepts,MW,Days _ Time,08:00 am - 09:50 am,Days _ Time1,Helen L Teng
EDLT,504,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15298?crseNumb=504,15298,Learning Engineering,TBD,Days _ Time,TBD,Days _ Time1,William F Lynch
NURS,327,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11533?crseNumb=327,11533,Population Health Concepts,MW,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Kimberly A McClellan
EDLT,512,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12337?crseNumb=512,12337,Using and Integrating Learning Technologies,TBD,Days _ Time,TBD,Days _ Time1,William F Lynch
NURS,328,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11534?crseNumb=328,11534,Pediatric Health Concepts,TR,Days _ Time,08:00 am - 09:50 am,Days _ Time1,Maura A Nitka
EDLT,541,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12392?crseNumb=541,12392,Foundations of Game-Based Learning,TBD,Days _ Time,TBD,Days _ Time1,Aroutis N Foster
EDLT,551,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12339?crseNumb=551,12339,Instructional Design Methods,TBD,Days _ Time,TBD,Days _ Time1,Judith A Giering
NURS,328,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12558?crseNumb=328,12558,Pediatric Health Concepts,TR,Days _ Time,03:00 pm - 04:50 pm,Days _ Time1,Kristen McLaughlin
NURS,329,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11535?crseNumb=329,11535,Nursing Pharmacology Concepts II,TR,Days _ Time,10:00 am - 11:20 am,Days _ Time1,Jane Greene Ryan
NURS,329,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12559?crseNumb=329,12559,Nursing Pharmacology Concepts II,TR,Days _ Time,08:00 am - 09:20 am,Days _ Time1,Jen A Carroll
NURS,330,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10228?crseNumb=330,10228,Nursing Research: Methods and Critical Appraisal for Evidence-Based Practice,TBD,Days _ Time,TBD,Days _ Time1,Karen A Goldschmidt
NURS,335,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11365?crseNumb=335,11365,Genetics and Genomics: Application to Nursing Practice,TBD,Days _ Time,TBD,Days _ Time1,Beth D Chiatti
NURS,338,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12270?crseNumb=338,12270,Introduction to Complementary & Integrative Health,TBD,Days _ Time,TBD,Days _ Time1,Melanie E Henderson
NURS,340,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10746?crseNumb=340,10746,Transformational Leadership,TBD,Days _ Time,TBD,Days _ Time1,Dana C Kemery
NURS,345,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11076?crseNumb=345,11076,Holistic Self-Care,TBD,Days _ Time,TBD,Days _ Time1,Melanie E Henderson
NURS,345,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11113?crseNumb=345,11113,Holistic Self-Care,TBD,Days _ Time,TBD,Days _ Time1,STAFF
NURS,345,Lecture,Online,902,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11077?crseNumb=345,11077,Holistic Self-Care,TBD,Days _ Time,TBD,Days _ Time1,STAFF
NURS,346,Lecture & Lab,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11163?crseNumb=346,11163,Health Assessment,TBD,Days _ Time,TBD,Days _ Time1,Sandra Friedman
NURS,407,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11267?crseNumb=407,11267,Issues in Aging and Longevity,TBD,Days _ Time,TBD,Days _ Time1,Pamela L McGee
NURS,420,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12560?crseNumb=420,12560,Health and Illness Concepts III,MW,Days _ Time,08:00 am - 09:50 am,Days _ Time1,Danielle A Devine
NURS,420,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12561?crseNumb=420,12561,Health and Illness Concepts III,MW,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Maryann Godshall
